"yC3ZMb href","Vpc5Fe","GSM50","KgoSse href","y3Ibjb","OA1nbd","gERoBf href","gd5Tqf","uo5PT","XVR0jd","PhaUTe","GSM50 2","KmCjbd","QVQhvb","enjdgf","qGGAec","KmCjbd 2","qGGAec 2","UEEEAc","RJCWf","qGGAec 3","OA1nbd 2","qGGAec 4","UEEEAc 2","RJCWf 2"
"https://www.google.com/maps/contrib/103077692009483576385/reviews?hl=en-GB","Ku Suziman","3 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURndGF1a1VREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURndGF1a1VREi0KF0NJSE0wb2dLRUlDQWdNRGd0YXVrMFFFEhJDZ3NJX3RYN3ZRWVEwTnJEQ3caLAoWQ0lITTBvZ0tFSUNBZ01EZ3RhdWtNURISQ2dzSV90WDd2UVlRME5yREN3IhIJAAAAAAAAAAAR13gPzmG-tlwqEkNnc0lfdFg3dlFZUTBOckRDdw&wv=1&d=286732336&gsas=1","7 months ago","Saya adalah salah seorang yang telah memakai Braces di Klinik ini , dan akhirnya tamat sudah kontrak pemakaian braces tersebut. Setelah buka Braces , kedudukan gigi saya semakin sebaris dan tersusun. Terima Kasih sangat untuk Doktor & Akak …","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Suziman!!! Feedback and sangat dihargai🙏. Sila datang lagi😁","Hover to react","·","See translation (English)","Thank you Suziman!!! Your feedback is greatly appreciated🙏. Please come again😁","See original (Malay)","Translated by Google","·","See translation (English)","I am one of the people who have worn braces at this clinic, and finally the contract for wearing braces has ended. After removing the braces, the position of my teeth is getting more aligned and organized. Thank you very much to the Doctor & Sister, Very Beautiful and Neat, Very Experienced and Efficient way of working in the field of Dentistry. Very satisfied with the results 🥰👍🏻","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/100621544083613998875/reviews?hl=en-GB","ISKANDAR PUTRA ZAILANI","3 reviews4 photos","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURnbGNTZzJ3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURnbGNTZzJ3RRIsChZDSUhNMG9nS0VJQ0FnTURnbGNTZ093EhJDZ3NJdmVfNnZRWVF5SnUyRWcaLQoXQ0lITTBvZ0tFSUNBZ01EZ2xjU2d1d0USEkNnc0l2ZV82dlFZUXlKdTJFZyISCQAAAAAAAAAAEdd4D85hvrZcKhJDZ3NJdmVfNnZRWVF5SnUyRWc&wv=1&d=286732336&gsas=1","7 months ago","First time datang Klinik Pergigian Alam Megah, and honestly, the experience was amazing! Dari masuk je, dah rasa welcome sebab suasana klinik sangat bersih, moden, and comfortable. Staf dekat kaunter pun super friendly and helpful, so takde …","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you so much for your feedback!!! We really do appreaciate it. Please come again😁","Hover to react","·","","","","","","See translation (English)","First time coming to Klinik Pergigian Alam Megah, and honestly, the experience was amazing! From the moment I walked in, I felt welcome because the clinic atmosphere was very clean, modern, and comfortable. The staff at the counter were also super friendly and helpful, so I didn't feel very nervous before the treatment.The doctor here is really professional! He patiently explains every step, so we understand what he's doing. The best part? The treatment is smooth, not painful at all, and the doctor really makes sure we're comfortable throughout the procedure.The price is also very reasonable for the quality of service they give. Overall, I highly recommend Klinik Pergigian Alam Megah for anyone looking for a friendly, professional, and tip-top dental clinic! Definitely will come again!","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/117212592699648899780/reviews?hl=en-GB","Nur Madihah","3 reviews5 photos","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURnelpDdV9BRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURnelpDdV9BRRIsChZDSUhNMG9nS0VJQ0FnTURnelpDdUFnEhJDZ3NJaHJEOHZRWVF1S1hBZEEaLQoXQ0lITTBvZ0tFSUNBZ01EZ3paQ3VnZ0USEkNnc0lockQ4dlFZUXVLWEFkQSISCQAAAAAAAAAAEdd4D85hvrZcKhJDZ3NJaHJEOHZRWVF1S1hBZEE&wv=1&d=286732336&gsas=1","7 months ago","Best klinik ni sebab Doc Gan sangat penyabar dan pandai handle anak2 saya yang takut dengan dentist! Tapi Doctor Gan did it well 😍 pernah try pergi klinik gigi lain tapi tak se-best macam klinik gigi alam megah! Staff pun best dan friendly 🥰 thankyou semua ♥️♥️♥️♥️♥️","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Madihah for you!!! We try our best to provide proper care for everyone. Please do come again😁","Hover to react","·","","","","","","See translation (English)","This clinic is the best because Doc Gan is very patient and knows how to handle my children who are afraid of the dentist! But Doctor Gan did it well 😍 I've tried going to another dental clinic but it's not as good as the majestic natural dental clinic! The staff is also the best and friendly 🥰 thank you all ♥️♥️♥️♥️♥️","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/109675097246457209003/reviews?hl=en-GB","Hidayatun Hasanah","6 reviews4 photos","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRMElhWDVRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRMElhWDVRRRItChZDSUhNMG9nS0VJQ0FnTUNRMElhWEZREhNDZ3dJNnV5S3ZnWVF1T1Nzd1FNGi4KF0NJSE0wb2dLRUlDQWdNQ1EwSWFYbFFFEhNDZ3dJNnV5S3ZnWVF1T1Nzd1FNIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0k2dXlLdmdZUXVPU3N3UU0&wv=1&d=286732336&gsas=1","7 months ago","Terima kasih dr yang baik. Dtg untuk tampal gigi .dr review gigi masih elok dan tak perlu tampal.dr consult dgn bahasa yg mudah paham..mmg lepas ni dtg klinik ni je ☺️😚","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Hidayatun! Kita akan selalu utamakan kepentingan patient dahulu. Sila datang lagi ye😁","Hover to react","·","See translation (English)","Thank you Hidayatun! We will always put the interests of our patients first. Please come again😁","See original (Malay)","Translated by Google","·","See translation (English)","Thank you for the good doctor. Came for a dental filling. The doctor reviewed that the teeth were still good and did not need filling. The doctor consulted in an easy-to-understand language.. I will definitely come to this clinic next time ☺️😚","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/114176443014487618812/reviews?hl=en-GB","Asmah","1 review","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURRamUycTF3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURRamUycTF3RRItChZDSUhNMG9nS0VJQ0FnTURRamUycU53EhNDZ3dJbWNiSXZnWVF5SjZ4dHdJGi4KF0NJSE0wb2dLRUlDQWdNRFFqZTJxdHdFEhNDZ3dJbWNiSXZnWVF5SjZ4dHdJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0ltY2JJdmdZUXlKNnh0d0k&wv=1&d=286732336&gsas=1","7 months ago","Pertama Kali ke klinik pergigian Alam Megah. Dr Wan dan team sangat  peramah, service yg terbaik dan insyaallah saya pasti akan beritahu keluarga dan kawan2 utk ke klinik pergigian ini.","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","6 months ago","Terima kasih Asmah untuk review anda!!🙏😃","Hover to react","","See translation (English)","Thank you Asmah for your review!!🙏😃","See original (Indonesian)","Translated by Google","·","See translation (English)","First time to Alam Megah dental clinic. Dr Wan and team are very friendly, the best service and God willing I will definitely tell my family and friends to go to this dental clinic.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/100956442447143039968/reviews?hl=en-GB","Zahraa Nadzmeen","5 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURnby1MT25RRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURnby1MT25RRRIsChZDSUhNMG9nS0VJQ0FnTURnby1MT1hREhJDZ3NJeTVmX3ZRWVFpUDdiVlEaLQoXQ0lITTBvZ0tFSUNBZ01EZ28tTE8zUUUSEkNnc0l5NWZfdlFZUWlQN2JWUSISCQAAAAAAAAAAEdd4D85hvrZcKhJDZ3NJeTVmX3ZRWVFpUDdiVlE&wv=1&d=286732336&gsas=1","7 months ago","Doktor sangat ramah dan mesra kanak-kanak. Harga pun murah dari klinik gigi lain. Anak tak pernah menangis masa dapat rawatan gigi di klinik ni","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Zahra!! We really appreciate your feedback!!","Hover to react","·","","","","","","See translation (English)","The doctor is very friendly and child-friendly. The price is also cheaper than other dental clinics. Children never cry when they get dental treatment at this clinic","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/105290532968588084167/reviews?hl=en-GB","Asni Fahana","1 review","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRMGV6R2p3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRMGV6R2p3RRIsChZDSUhNMG9nS0VJQ0FnTUNRMGV6R1R3EhJDZ3NJNTVlZnZnWVF1S1NVWncaLQoXQ0lITTBvZ0tFSUNBZ01DUTBlekd6d0USEkNnc0k1NWVmdmdZUXVLU1VadyISCQAAAAAAAAAAEdd4D85hvrZcKhJDZ3NJNTVlZnZnWVF1S1NVWnc&wv=1&d=286732336&gsas=1","7 months ago","the best ever klinik . servis yang sangat best , doktor semua oke plusss staff pun oke, .","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Asni😀, we really appreciate your feedback","Hover to react","","","","","","","See translation (English)","the best ever clinic. the very best service, all the doctors are okay plus the staff are also okay.","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/113975017811955776042/reviews?hl=en-GB","Ashikin Abdullah","3 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURncjlmRDFBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURncjlmRDFBRRIsChZDSUhNMG9nS0VJQ0FnTURncjlmRE5BEhJDZ3NJeGF1SHZnWVEtSTJIV1EaLQoXQ0lITTBvZ0tFSUNBZ01EZ3I5ZkR0QUUSEkNnc0l4YXVIdmdZUS1JMkhXUSISCQAAAAAAAAAAEdd4D85hvrZcKhJDZ3NJeGF1SHZnWVEtSTJIV1E&wv=1&d=286732336&gsas=1","7 months ago","Good services..doktor sgt friendly begitu juga staff..harga murah dan berpatutan..gudjob 👍","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Ashikin!! Please come again!!","Hover to react","","","","","","","See translation (English)","Good services..the doctor is very friendly as well as the staff..cheap and reasonable prices..good job 👍","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/109923760197174476905/reviews?hl=en-GB","zaidah Cewan","3 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUN3bk4zdjZBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUN3bk4zdjZBRRItChZDSUhNMG9nS0VJQ0FnTUN3bk4zdkdBEhNDZ3dJNTVuZnZnWVFrUHpXOUFFGi4KF0NJSE0wb2dLRUlDQWdNQ3duTjN2bUFFEhNDZ3dJNTVuZnZnWVFrUHpXOUFFIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0k1NW5mdmdZUWtQelc5QUU&wv=1&d=286732336&gsas=1","7 months ago","Staff dan doktor baik tempat pun selesa.Boleh datang repeat lagi kt sini🥰","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","6 months ago","Thank you zaidah for your feedback🙏😁!!!","Hover to react","","","","","","","See translation (English)","The staff and doctor are good and the place is comfortable. Can come and repeat here again 🥰","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/107261891365365994159/reviews?hl=en-GB","Mira Syazira","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRdHBmd3FRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRdHBmd3FRRRItChZDSUhNMG9nS0VJQ0FnTUNRdHBmd2FREhNDZ3dJMXJlYXZnWVF3UGpjeHdFGi4KF0NJSE0wb2dLRUlDQWdNQ1F0cGZ3NlFFEhNDZ3dJMXJlYXZnWVF3UGpjeHdFIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0kxcmVhdmdZUXdQamN4d0U&wv=1&d=286732336&gsas=1","7 months ago","Klinik yang cantik dn bersih! Treatment yang berbaloi dgn harga yg sgt murah❤️❤️ Dr yg peramah dan staf yg friendlyy","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you so much Mira for your kind words of appreciation🙏 😀","Hover to react","","","","","","","See translation (English)","Beautiful and clean clinic! Worthwhile treatment at a very cheap price❤️❤️ Friendly Dr and friendly staff","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/107057966756299325007/reviews?hl=en-GB","Norizmaini Mat zain","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURRekl1NGFREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURRekl1NGFREi4KF0NJSE0wb2dLRUlDQWdNRFF6SXU0NlFFEhNDZ3dJZzVPMnZnWVFzTlRDeXdFGi0KFkNJSE0wb2dLRUlDQWdNRFF6SXU0R1ESE0Nnd0lnNU8ydmdZUXNOVEN5d0UiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SWc1TzJ2Z1lRc05UQ3l3RQ&wv=1&d=286732336&gsas=1","7 months ago","Service 100/10 semua staff baik ,doctor friendly..korang yg nak scaling or anything boleh prgi klinik nii","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Norizmani for your feedback 🙏😀! We truly appeciate it.","Hover to react","","","","","","","See translation (English)","Service 100/10, all staff are good, doctors are friendly..if you want scaling or anything, you can go to this clinic.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/112661617168937195273/reviews?hl=en-GB","Juliana Dani","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNvenVuZS1RRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNvenVuZS1RRRItChZDSUhNMG9nS0VJQ0FnTUNvenVuZUJREhNDZ3dJbE9hQndBWVF1TDJwOHdJGi4KF0NJSE0wb2dLRUlDQWdNQ296dW5laFFFEhNDZ3dJbE9hQndBWVF1TDJwOHdJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lsT2FCd0FZUXVMMnA4d0k&wv=1&d=286732336&gsas=1","6 months ago","Terbaik klinik ni ...bolh siap bg diskaun lg🤣","[object Object]","_","","","","","","Hover to react","","","","","","","See translation (English)","This clinic is the best...you can even give a discount🤣","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/108980491121237931283/reviews?hl=en-GB","shima mohd","1 review","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRODZ5OGtRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRODZ5OGtRRRItChZDSUhNMG9nS0VJQ0FnTUNRODZ5OFVREhNDZ3dJdjdDcHZnWVE0UGIydkFNGi4KF0NJSE0wb2dLRUlDQWdNQ1E4Nnk4MFFFEhNDZ3dJdjdDcHZnWVE0UGIydkFNIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0l2N0NwdmdZUTRQYjJ2QU0&wv=1&d=286732336&gsas=1","7 months ago","sangat berpuas hati.gigi dah semakin cantik dan tersusun.tq klinik pergigian alam megah","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Shima atas maklum balas anda 🙏😀.","Hover to react","","See translation (English)","Thank you Shima for your feedback 🙏😀.","See original (Malay)","Translated by Google","·","See translation (English)","very satisfied. teeth are getting more beautiful and organized. thank you Alam Megah Dental Clinic","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/108310799460011763951/reviews?hl=en-GB","Wawa Meowls","8 reviews6 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNMMzczYmRnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNMMzczYmRnEi0KF0NJSE0wb2dLRUlDQWdJQ0wzNzNiOWdFEhJDZ3NJZ19qa3N3WVEtSUhNYlEaLAoWQ0lITTBvZ0tFSUNBZ0lDTDM3M2JEZxISQ2dzSWdfamtzd1lRLUlITWJRIhIJAAAAAAAAAAAR13gPzmG-tlwqEkNnc0lnX2prc3dZUS1JSE1iUQ&wv=1&d=286732336&gsas=1","a year ago","Buln 11 2023 Saya buat cuci akar.. doc tu buat x bersih.. saya perasaan jugk.. masa tengh buat tu..sakitnya masih ade.. byr dekat 800 jugk.. 3 kali appoimnt.. now sakitnya ada.. sbb doc lain kata.. cucian x bersih.. bengkak gusi saya.. ni …","[object Object]","_","2","🙏","Klinik Pergigian Alam Megah (owner)","a year ago","Hi wawa.. sorry lambat reply.  Sebenarnya dalam polisi kita memang kita tidak cas lebih sampai cucian akar tu betul betul bersih, harga asal yang kita bagitau sebelum buat cucian akar tidak akan berubah walaupun datang berkali kali, mungking ada salah faham.. tak apa boleh tak whatsapp nombor klinik (012-3457354) dan bagitahu nama penuh dan ic/passport nombor so kita boleh follow up kes kamu...minta maaf ye atas kesulitan.. terima kasih","","·","See translation (English)","Hi wawa.. sorry for the late reply. Actually, in our policy, we do not charge more until the root cleaning is really clean, the original price we told you before doing the root cleaning will not change even if you come many times, maybe there is a misunderstanding.. is it okay if you can whatsapp the clinic number (012-3457354) and tell us your full name and IC/passport number so we can follow up your case... sorry for the inconvenience.. thank you","See original (Malay)","Translated by Google","·","See translation (English)","November 11, 2023 I had a root canal.. the doc didn't clean it.. I also feel like.. the time I did it was too late.. the pain is still there.. I paid close to 800 also.. 3 appointments.. now the pain is there.. because another doc said.. the cleaning wasn't clean.. my gums are swollen.. I have to pay another 1k to do the root canal.. my money is gone.. I'm really disappointed.. the doc didn't do it right.. I have a lot of money to spend now.. what's the point..","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/110701052999540519657/reviews?hl=en-GB","Raymond Shah.azlan","3 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChRDSUhNMG9nS0VJQ0FnTUNRbHNVeRAB&t=1&entityid=ChRDSUhNMG9nS0VJQ0FnTUNRbHNVeRIuChdDSUhNMG9nS0VJQ0FnTUNRbHNXeWdBRRITQ2d3SXFOV1p2Z1lRMkwtRzlBSRotChZDSUhNMG9nS0VJQ0FnTUNRbHNXeVFBEhNDZ3dJcU5XWnZnWVEyTC1HOUFJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lxTldadmdZUTJMLUc5QUk&wv=1&d=286732336&gsas=1","7 months ago","Sangat memuaskan dari segi servis😊.. staff & doc nya juga baik😊","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Raymond for your kind feedback😁!!","Hover to react","·","","","","","","See translation (English)","Very satisfactory in terms of service😊.. the staff & doc are also good😊","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/104283674008835440389/reviews?hl=en-GB","Farah Shazleen","3 reviews","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnNWFQNmZREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURnNWFQNmZREi4KF0NJSE0wb2dLRUlDQWdNRGc1YVA2X1FFEhNDZ3dJMXVUNnZRWVEyUEhYa1FFGi0KFkNJSE0wb2dLRUlDQWdNRGc1YVA2QXcSE0Nnd0kxdVQ2dlFZUTJQSFhrUUUiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3STF1VDZ2UVlRMlBIWGtRRQ&wv=1&d=286732336&gsas=1","7 months ago","Dr Gan baik, ramah, buat servis pun tak kasar. Akak akak kat kaunter pun semua baikkkkkkk.","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you!! Sila datang lagi😁","Hover to react","","See translation (English)","Thank you!! Please come again😁","See original (Malay)","Translated by Google","·","See translation (English)","Dr. Gan is good, friendly, and not rude when doing service. At the counter, everything is fine.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/114592084043324348329/reviews?hl=en-GB","Raiyan","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURBMEs3eEZ3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURBMEs3eEZ3Ei4KF0NJSE0wb2dLRUlDQWdNREEwSzd4bHdFEhNDZ3dJbE91UnZRWVFzTFBkbGdNGi0KFkNJSE0wb2dLRUlDQWdNREEwSzd4VncSE0Nnd0lsT3VSdlFZUXNMUGRsZ00iEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SWxPdVJ2UVlRc0xQZGxnTQ&wv=1&d=286732336&gsas=1","8 months ago","Terima kasih di atas layanan yang baik dengan pengalaman di dalam bidang ini sangat memuaskan,kekalkan rentak ini","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih Raiyan , sila datang lagi😁","","","See translation (English)","Thank you Raiyan, please come again😁","See original (Malay)","Translated by Google","·","See translation (English)","Thank you for the good service and the experience in this field is very satisfying, keep up the good work.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/112309627710430642107/reviews?hl=en-GB","Azrul Chik","1 review1 photo","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNnNWNYMXdBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNnNWNYMXdBRRItChZDSUhNMG9nS0VJQ0FnTUNnNWNYMUlBEhNDZ3dJclBEV3ZRWVEySTJvaWdNGi4KF0NJSE0wb2dLRUlDQWdNQ2c1Y1gxb0FFEhNDZ3dJclBEV3ZRWVEySTJvaWdNIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lyUERXdlFZUTJJMm9pZ00&wv=1&d=286732336&gsas=1","7 months ago","Servis terbaik..dokter very friendly..persekitaran yg selesa..receptionist pon friendly..recomended guys..","[object Object]","_","1","❤️","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Mr Azrul, feedback anda amat dihargai😄","","·","See translation (English)","Thank you Mr Azrul, your feedback is greatly appreciated😄","See original (Malay)","Translated by Google","·","See translation (English)","Best service..very friendly doctor..comfortable environment..receptionist is also friendly..recommended guys..","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/106431668672045965947/reviews?hl=en-GB","Miera Qaseh","2 reviews","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURmbE5mVmJ3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURmbE5mVmJ3Ei4KF0NJSE0wb2dLRUlDQWdJRGZsTmZWN3dFEhNDZ3dJM3ZIaXV3WVF3Skt3NFFFGi0KFkNJSE0wb2dLRUlDQWdJRGZsTmZWSHcSE0Nnd0kzdkhpdXdZUXdKS3c0UUUiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3STN2SGl1d1lRd0pLdzRRRQ&wv=1&d=286732336&gsas=1","9 months ago","Bagus klinik ni..doc n nurse peramah..harga pun murah","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih, jumpa lagi!!","","","See translation (English)","Thank you, see you again!!","See original (Malay)","Translated by Google","·","See translation (English)","This clinic is good..the doc and nurses are friendly..the prices are cheap too.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/114484213130776493353/reviews?hl=en-GB","MUHAMMAD AFSHAM BIN MANSOR","1 review","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRbHIyZjJnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRbHIyZjJnRRItChZDSUhNMG9nS0VJQ0FnTUNRbHIyZk9nEhNDZ3dJa3RxWnZnWVFxS1Q1a0FFGi4KF0NJSE0wb2dLRUlDQWdNQ1FscjJmdWdFEhNDZ3dJa3RxWnZnWVFxS1Q1a0FFIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lrdHFadmdZUXFLVDVrQUU&wv=1&d=286732336&gsas=1","7 months ago","Terbaik. Dr dan Staff supportive, harga pun berpatutan","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Afsham untuk review anda!🙏","Hover to react","","See translation (English)","Thank you Afsham for your review!🙏","See original (Indonesian)","Translated by Google","·","See translation (English)","Best. Dr and staff are supportive, prices are reasonable","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/100745741850489322883/reviews?hl=en-GB","ekiey vicious","2 reviews","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNBeS16R2RnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTUNBeS16R2RnEi4KF0NJSE0wb2dLRUlDQWdNQ0F5LXpHOWdFEhNDZ3dJektxSHZRWVFpTHVMX3dJGi0KFkNJSE0wb2dLRUlDQWdNQ0F5LXpHRGcSE0Nnd0l6S3FIdlFZUWlMdUxfd0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXpLcUh2UVlRaUx1TF93SQ&wv=1&d=286732336&gsas=1","8 months ago","Kind and very good services . Sangat jelas explain pasal gigi . Very friendly . DR sangat profesional 😁","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Thank you ekiey for you kind words","","","","","","","","See translation (English)","Kind and very good service. Very clear explanation of dental matters. Very friendly. The doctor is very professional 😁","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/100704907131865626324/reviews?hl=en-GB","natasya shuhada","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNBa3VqbzJ3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNBa3VqbzJ3RRItChZDSUhNMG9nS0VJQ0FnTUNBa3Vqb093EhNDZ3dJMS1mdHZBWVEySTcwdVFJGi4KF0NJSE0wb2dLRUlDQWdNQ0FrdWpvdXdFEhNDZ3dJMS1mdHZBWVEySTcwdVFJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0kxLWZ0dkFZUTJJNzB1UUk&wv=1&d=286732336&gsas=1","8 months ago","Klinik selesa dan hrga yg sgt bpatutan. Tq","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih , sila datang lagi :-)","","","See translation (English)","Thank you, please come again :-)","See original (Malay)","Translated by Google","·","See translation (English)","Comfortable clinic and very reasonable prices. Thank you","See original (Malay)","Translated by Google","·"
